cddep|cdpays|cdpost|idville|lbville
86|FRA|86370|34382|Marçay
86|FRA|86600|34383|Cloué
86|FRA|86150|34384|Nérignac
86|FRA|86400|34385|Champniers
86|FRA|86290|34386|Saint-Léomer
86|FRA|86290|34387|Thollet
86|FRA|86370|34388|Château-Larcher
86|FRA|86510|34389|Chaunay
86|FRA|86440|34390|Migné-Auxances
86|FRA|86330|34391|Moncontour
86|FRA|86460|34392|Mauprévoir
86|FRA|86420|34393|Dercé
86|FRA|86170|34394|Champigny-le-Sec
86|FRA|86140|34395|Lencloître
86|FRA|86340|34396|La Villedieu-du-Clain
86|FRA|86800|34397|Saint-Julien-l'Ars
86|FRA|86470|34398|La Chapelle-Montreuil
86|FRA|86420|34399|Monts-sur-Guesnes
86|FRA|86320|34400|Sillars
86|FRA|86190|34401|Ayron
86|FRA|86240|34402|Iteuil
86|FRA|86190|34403|Béruges
86|FRA|86310|34404|Antigny
86|FRA|86340|34405|Fleuré
86|FRA|86330|34406|Angliers
86|FRA|86140|34407|Cernay
86|FRA|86310|34408|Haims
86|FRA|86370|34409|Vivonne
86|FRA|86350|34410|Saint-Secondin
86|FRA|86230|34411|Sossais
86|FRA|86400|34412|Savigné
86|FRA|86120|34413|Raslay
86|FRA|86300|34414|Bonnes
86|FRA|86800|34415|Bignoux
86|FRA|86130|34416|Saint-Cyr
86|FRA|86530|34417|Cenon-sur-Vienne
86|FRA|86140|34418|Doussay
86|FRA|37160|34419|Buxeuil
86|FRA|86200|34420|Glénouze
86|FRA|86200|34421|Basses
86|FRA|86210|34422|Vouneuil-sur-Vienne
86|FRA|86800|34423|Tercé
86|FRA|86320|34424|Lussac-les-Châteaux
86|FRA|86300|34425|Chauvigny
86|FRA|86300|34426|Valdivienne
86|FRA|86380|34427|Cheneché
86|FRA|86140|34428|Saint-Genest-d'Ambière
86|FRA|86210|34429|Monthoiron
86|FRA|86240|34430|Smarves
86|FRA|86380|34431|Marigny-Brizay
87|FRA|87290|34432|Saint-Sornin-Leulac
87|FRA|87440|34433|Salles-Lavauguyon
87|FRA|87300|34434|Saint-Ouen-sur-Gartempe
87|FRA|87330|34435|Saint-Martial-sur-Isop
87|FRA|87500|34436|Ladignac-le-Long
87|FRA|87250|34437|Saint-Pardoux
87|FRA|87520|34438|Javerdat
87|FRA|87230|34439|Lavignac
87|FRA|87150|34440|Saint-Bazile
87|FRA|87230|34441|Chalus
87|FRA|87310|34442|Saint-Auvent
87|FRA|87290|34443|Saint-Amand-Magnazeix
87|FRA|87600|34444|Rochechouart
87|FRA|87290|34445|Balledent
87|FRA|87380|34446|Saint-Germain-les-Belles
87|FRA|87700|34447|Saint-Yrieix-sous-Aixe
87|FRA|87110|34448|Le Vigen
87|FRA|87570|34449|Rilhac-Rancon
87|FRA|87500|34450|Coussac-Bonneval
87|FRA|87230|34451|Champsac
87|FRA|87380|34452|Meuzac
87|FRA|87230|34453|Bussière-Galant
87|FRA|87130|34454|Surdoux
87|FRA|87480|34455|Saint-Priest-Taurion
87|FRA|87120|34456|Nedde
87|FRA|87260|34457|Saint-Jean-Ligoure
87|FRA|87120|34458|Rempnat
87|FRA|87170|34459|Isle
87|FRA|87330|34460|Saint-Barbant
87|FRA|87600|34461|Videix
87|FRA|87400|34462|Moissannes
87|FRA|87700|34463|Beynac
87|FRA|87380|34464|Saint-Vitte-sur-Briance
87|FRA|87130|34465|Neuvic-Entier
87|FRA|87200|34466|Saint-Junien
87|FRA|87210|34467|Le Dorat
87|FRA|87160|34468|Grands-Chézeaux
87|FRA|87190|34469|Saint-Hilaire-la-Treille
87|FRA|87460|34470|Bujaleuf
87|FRA|87800|34471|Janailhac
87|FRA|87230|34472|Pageas
87|FRA|87520|34473|Veyrac
87|FRA|87220|34474|Feytiat
87|FRA|87720|34475|Saillat-sur-Vienne
87|FRA|87400|34476|La Geneytouse
87|FRA|87380|34477|Glanges
87|FRA|87270|34478|Bonnac-la-Côte
87|FRA|87260|34479|Saint-Bonnet-Briance
87|FRA|87150|34480|Champagnac-la-Rivière
87|FRA|87130|34481|Linards
87|FRA|87140|34482|Le Buis
87|FRA|87380|34483|Magnac-Bourg
87|FRA|87220|34484|Eyjeaux
87|FRA|87250|34485|Fromental
87|FRA|87290|34486|Châteauponsac
87|FRA|87330|34487|Mézières-sur-Issoire
87|FRA|87000-87100-87280|34488|Limoges
87|FRA|87510|34489|Saint-Gence
87|FRA|87310|34490|Saint-Cyr
87|FRA|87500|34491|Saint-Yrieix-la-Perche
87|FRA|87150|34492|Oradour-sur-Vayres
87|FRA|87190|34493|Droux
87|FRA|87160|34494|Mailhac-sur-Benaize
87|FRA|87440|34495|Maisonnais-sur-Tardoire
87|FRA|87250|34496|Folles
87|FRA|87230|34497|Flavignac
87|FRA|87220|34498|Boisseuil
87|FRA|87440|34499|La Chapelle-Montbrandeix
87|FRA|87300|34500|Blanzac
87|FRA|87260|34501|Saint-Genest-sur-Roselle
87|FRA|87210|34502|Saint-Sornin-la-Marche
87|FRA|87260|34503|Pierre-Buffière
87|FRA|87210|34504|Dinsac
87|FRA|87800|34505|Rilhac-Lastours
87|FRA|87210|34506|Oradour-Saint-Genest
87|FRA|87160|34507|Saint-Sulpice-les-Feuilles
87|FRA|87220|34508|Aureil
87|FRA|87260|34509|Vicq-sur-Breuilh
87|FRA|87440|34510|Saint-Mathieu
87|FRA|87320|34511|Bussière-Poitevine
87|FRA|87120|34512|Beaumont-du-Lac
87|FRA|87920|34513|Condat-sur-Vienne
87|FRA|87890|34514|Jouac
87|FRA|87700|34515|Saint-Priest-sous-Aixe
87|FRA|87310|34516|Gorre
87|FRA|87260|34517|Saint-Paul
87|FRA|87360|34518|Saint-Martin-le-Mault
87|FRA|87330|34519|Bussière-Boffy
87|FRA|87500|34520|Glandon
87|FRA|87370|34521|Laurière
87|FRA|87520|34522|Cieux
87|FRA|87190|34523|Magnac-Laval
87|FRA|87210|34524|La Bazeuge
87|FRA|87800|34525|Saint-Hilaire-les-Places
87|FRA|87640|34526|Razès
87|FRA|87510|34527|Saint-Jouvent
87|FRA|87800|34528|Saint-Maurice-les-Brousses
87|FRA|87300|34529|Blond
87|FRA|87300|34530|Breuilaufa
87|FRA|87800|34531|La Meyze
87|FRA|87430|34532|Verneuil-sur-Vienne
87|FRA|87370|34533|Bersac-sur-Rivalier
87|FRA|87320|34534|Thiat
87|FRA|87300|34535|Berneuil
87|FRA|87360|34536|Verneuil-Moustiers
87|FRA|87800|34537|Jourgnac
87|FRA|87300|34538|Peyrat-de-Bellac
87|FRA|87800|34539|Saint-Priest-Ligoure
87|FRA|87380|34540|La Porcherie
87|FRA|87230|34541|Dournazac
87|FRA|87500|34542|Le Chalard
87|FRA|87120|34543|Eymoutiers
87|FRA|87290|34544|Rancon
87|FRA|87140|34545|Thouron
87|FRA|87400|34546|Royères
87|FRA|87800|34547|Nexon
87|FRA|87190|34548|Dompierre-les-Églises
87|FRA|87440|34549|Marval
87|FRA|87340|34550|La Jonchère-Saint-Maurice
87|FRA|87140|34551|Chamboret
87|FRA|87330|34552|Nouic
87|FRA|87400|34553|Saint-Martin-Terressus
87|FRA|87420|34554|Sainte-Marie-de-Vaux
87|FRA|87420|34555|Saint-Victurnien
87|FRA|87240|34556|Saint-Sylvestre
87|FRA|87600|34557|Vayres
87|FRA|87700|34558|Saint-Martin-le-Vieux
87|FRA|87200|34559|Saint-Martin-de-Jussac
87|FRA|87620|34560|Séreilhac
87|FRA|87140|34561|Compreignac
87|FRA|87120|34562|Domps
87|FRA|87370|34563|Jabreilles-les-Bordes
87|FRA|87130|34564|Châteauneuf-la-Forêt
87|FRA|87360|34565|Lussac-les-Églises
87|FRA|87200|34566|Saint-Brice-sur-Vienne
87|FRA|87330|34567|Montrol-Sénard
87|FRA|87310|34568|Saint-Laurent-sur-Gorre
87|FRA|87300|34569|Saint-Junien-les-Combes
87|FRA|87230|34570|Cars
87|FRA|87400|34571|Le Châtenet-en-Dognon
87|FRA|87370|34572|Saint-Sulpice-Laurière
87|FRA|87340|34573|Saint-Laurent-les-Églises
87|FRA|87800|34574|La Roche-l'Abeille
87|FRA|87200|34575|Chaillac-sur-Vienne
87|FRA|87400|34576|Sauviat-sur-Vige
87|FRA|87140|34577|Nantiat
87|FRA|87150|34578|Cussac
87|FRA|87250|34579|Bessines-sur-Gartempe
87|FRA|87130|34580|Saint-Gilles-les-Forêts
87|FRA|87190|34581|Saint-Léger-Magnazeix
87|FRA|87310|34582|Cognac-la-Forêt
87|FRA|87460|34583|Cheissoux
87|FRA|87110|34584|Bosmie-l'Aiguille
87|FRA|87700|34585|Aixe-sur-Vienne
87|FRA|87130|34586|La Croisille-sur-Briance
87|FRA|87210|34587|La Croix-sur-Gartempe
87|FRA|87240|34588|Ambazac
87|FRA|87400|34589|Saint-Léonard-de-Noblat
87|FRA|87130|34590|Masléon
87|FRA|87330|34591|Mortemart
87|FRA|87270|34592|Chaptelat
87|FRA|87600|34593|Chéronnac
87|FRA|87380|34594|Château-Chervix
87|FRA|87160|34595|Cromac
87|FRA|87160|34596|Saint-Georges-les-Landes
87|FRA|87400|34597|Eybouleuf
87|FRA|87270|34598|Couzeix
87|FRA|87160|34599|Arnac-la-Poste
87|FRA|87340|34600|Saint-Léger-la-Montagne
87|FRA|87320|34601|Darnac
87|FRA|87140|34602|Saint-Symphorien-sur-Couze
87|FRA|87110|34603|Solignac
87|FRA|87130|34604|Saint-Méard
87|FRA|87440|34605|Pensol
87|FRA|87800|34606|Burgnac
87|FRA|87510|34607|Nieul
87|FRA|87400|34608|Saint-Denis-des-Murs
87|FRA|87360|34609|Azat-le-Ris
87|FRA|87120|34610|Saint-Amand-le-Petit
87|FRA|87340|34611|Billanges
87|FRA|87130|34612|Sussac
87|FRA|87120|34613|Augne
87|FRA|87360|34614|Tersannes
87|FRA|87510|34615|Peyrilhac
87|FRA|87350|34616|Panazol
87|FRA|87140|34617|Roussac
87|FRA|87300|34618|Bellac
87|FRA|87590|34619|Saint-Just-le-Martel
87|FRA|87140|34620|Vaulry
87|FRA|87120|34621|Sainte-Anne-Saint-Priest
87|FRA|87300|34622|Saint-Bonnet-de-Bellac
87|FRA|87410|34623|Le Palais-sur-Vienne
87|FRA|87470|34624|Peyrat-le-Château
87|FRA|87260|34625|Saint-Hilaire-Bonneval
87|FRA|87520|34626|Oradour-sur-Glane
87|FRA|87130|34627|Roziers-Saint-Georges
87|FRA|87190|34628|Villefavard
87|FRA|87460|34629|Saint-Julien-le-Petit
87|FRA|87330|34630|Gajoubert
87|FRA|87400|34631|Champnétery
87|FRA|87800|34632|Meilhac
88|FRA|88520|34633|La Croix-aux-Mines
88|FRA|88120|34634|Le Syndicat
88|FRA|88300|34635|Harmonville
88|FRA|88260|34636|Hennezel
88|FRA|88260|34637|Senonges
88|FRA|88140|34638|Malaincourt
88|FRA|88000|34639|Dinozé
88|FRA|88800|34640|Haréville
88|FRA|88170|34641|Morelmaison
88|FRA|88150|34642|Villoncourt
88|FRA|88140|34643|La Vacheresse-et-la-Rouillie
88|FRA|88270|34644|Frénois
88|FRA|88510|34645|Éloyes
88|FRA|88100|34646|Pair-et-Grandrupt
88|FRA|88390|34647|Forges
88|FRA|88300|34648|Mont-lès-Neufchâteau
88|FRA|88240|34649|La Haye
88|FRA|88130|34650|Brantigny
88|FRA|88140|34651|Morville
88|FRA|88230|34652|Le Valtin
88|FRA|88140|34653|Gendreville
88|FRA|88140|34654|Crainvilliers
88|FRA|88270|34655|Madonne-et-Lamerey
88|FRA|88000|34656|Jeuxey
88|FRA|88120|34657|Rochesson
88|FRA|88650|34658|Entre-deux-Eaux
88|FRA|88600|34659|Bruyères
88|FRA|88220|34660|Uzemain
88|FRA|88240|34661|Grandrupt-de-Bains
88|FRA|88800|34662|Domjulien
88|FRA|88240|34663|La Chapelle-aux-Bois
88|FRA|88390|34664|Renauvoid
88|FRA|88220|34665|Uriménil
88|FRA|88640|34666|Rehaupal
88|FRA|88410|34667|Thons
88|FRA|88000|34668|Vaudeville
88|FRA|88640|34669|Granges-sur-Vologne
88|FRA|88500|34670|Rozerotte
88|FRA|88630|34671|Jubainville
88|FRA|88630|34672|Ruppes
88|FRA|88210|34673|Le Mont
88|FRA|88270|34674|Légéville-et-Bonfays
88|FRA|88700|34675|Deinvillers
88|FRA|88460|34676|La Baffe
88|FRA|88550|34677|Pouxeux
88|FRA|88600|34678|Fiménil
88|FRA|88800|34679|Mandres-sur-Vair
88|FRA|88110|34680|Allarmont
88|FRA|88600|34681|Rouges-Eaux
88|FRA|88300|34682|Hagnéville-et-Roncourt
88|FRA|88600|34683|Pierrepont-sur-l'Arentèle
88|FRA|88630|34684|Domrémy-la-Pucelle
88|FRA|88640|34685|Aumontzey
88|FRA|88500|34686|Oëlleville
88|FRA|88490|34687|Colroy-la-Grande
88|FRA|88300|34688|Rollainville
88|FRA|88500|34689|Vomécourt-sur-Madon
88|FRA|88500|34690|Pont-sur-Madon
88|FRA|88170|34691|Châtenois
88|FRA|88460|34692|Tendon
88|FRA|88270|34693|Bouzemont
88|FRA|88600|34694|La Neuveville-devant-Lépanges
88|FRA|88700|34695|Autrey
88|FRA|88200|34696|Saint-Nabord
88|FRA|88460|34697|Xamontarupt
88|FRA|88500|34698|Vroville
88|FRA|88410|34699|Bleurville
88|FRA|88270|34700|Bocquegney
88|FRA|88270|34701|Begnécourt
88|FRA|88120|34702|Saint-Amé
88|FRA|88140|34703|Bulgnéville
88|FRA|88290|34704|Thiéfosse
88|FRA|88260|34705|Darney
88|FRA|88260|34706|Pont-lès-Bonfays
88|FRA|88460|34707|Docelles
88|FRA|88500|34708|Hymont
88|FRA|88800|34709|Norroy
88|FRA|88320|34710|Tignécourt
88|FRA|88470|34711|Saint-Michel-sur-Meurthe
88|FRA|88410|34712|Saint-Julien
88|FRA|88700|34713|Brû
88|FRA|88240|34714|Trémonzey
88|FRA|88250|34715|La Bresse
88|FRA|88220|34716|Raon-aux-Bois
88|FRA|88350|34717|Trampot
88|FRA|88120|34718|Vagney
88|FRA|88450|34719|Vincey
88|FRA|88260|34720|Saint-Baslemont
88|FRA|88330|34721|Moriville
88|FRA|88240|34722|Voivres
88|FRA|88490|34723|Le Beulay
88|FRA|88320|34724|Rocourt
88|FRA|88410|34725|Godoncourt
88|FRA|88700|34726|Ménil-sur-Belvitte
88|FRA|88370|34727|Bellefontaine
88|FRA|88130|34728|Socourt
88|FRA|88170|34729|Dombrot-sur-Vair
88|FRA|88450|34730|Évaux-et-Ménil
88|FRA|88300|34731|Autreville
88|FRA|88340|34732|Le Val-d'Ajol
88|FRA|88500|34733|Mattaincourt
88|FRA|88320|34734|Robécourt
88|FRA|88170|34735|Saint-Paul
88|FRA|88630|34736|Seraumont
88|FRA|88520|34737|Bertrimoutier
88|FRA|88330|34738|Rehaincourt
88|FRA|88800|34739|Saint-Remimont
88|FRA|88800|34740|Vittel
88|FRA|88130|34741|Xaronval
88|FRA|88210|34742|Ménil-de-Senones
88|FRA|88270|34743|Racécourt
88|FRA|88300|34744|Autigny-la-Tour
88|FRA|88450|34745|Madegney
88|FRA|88630|34746|Chermisey
88|FRA|88700|34747|Doncières
88|FRA|88130|34748|Marainville-sur-Madon
88|FRA|88700|34749|Roville-aux-Chênes
88|FRA|88330|34750|Damas-aux-Bois
88|FRA|88270|34751|Harol
88|FRA|88110|34752|Celles-sur-Plaine
88|FRA|88140|34753|Dombrot-le-Sec
88|FRA|88100|34754|Coinches
88|FRA|88000|34755|Épinal
88|FRA|88500|34756|Villers
88|FRA|88100|34757|Remomeix
88|FRA|88520|34758|Raves
88|FRA|88190|34759|Golbey
88|FRA|88500|34760|Vaubexy
88|FRA|88460|34761|Cheniménil
88|FRA|88150|34762|Thaon-les-Vosges
88|FRA|88360|34763|Ferdrupt
88|FRA|88290|34764|Saulxures-sur-Moselotte
88|FRA|88270|34765|Bainville-aux-Saules
88|FRA|88300|34766|Beaufremont
88|FRA|88320|34767|Mont-lès-Lamarche
88|FRA|88270|34768|Gorhey
88|FRA|88170|34769|Gemmelaincourt
88|FRA|88700|34770|Padoux
88|FRA|88100|34771|Sainte-Marguerite
88|FRA|88390|34772|Dommartin-aux-Bois
88|FRA|88430|34773|Gerbépal
88|FRA|88170|34774|Ollainville
88|FRA|88380|34775|Archettes
88|FRA|88330|34776|Portieux
88|FRA|88300|34777|Harchéchamp
88|FRA|88800|34778|Remoncourt
88|FRA|88260|34779|Dombasle-devant-Darney
88|FRA|88270|34780|Velotte-et-Tatignécourt
88|FRA|88450|34781|Gugney-aux-Aulx
88|FRA|88170|34782|Dommartin-sur-Vraine
88|FRA|88600|34783|Bois-de-Champ
88|FRA|88170|34784|Vouxey
88|FRA|88300|34785|Houéville
88|FRA|88160|34786|Fresse-sur-Moselle
88|FRA|88400|34787|Liézey
88|FRA|88110|34788|Raon-sur-Plaine
88|FRA|88410|34789|Lironcourt
88|FRA|88500|34790|Frenelle-la-Petite
88|FRA|88410|34791|Ameuvelle
88|FRA|88410|34792|Châtillon-sur-Saône
88|FRA|88640|34793|Jussarupt
88|FRA|88140|34794|Vrécourt
88|FRA|88430|34795|Vienville
88|FRA|88600|34796|Fremifontaine
88|FRA|88230|34797|Plainfaing
88|FRA|88420|34798|Moyenmoutier
88|FRA|88500|34799|Ambacourt
88|FRA|88210|34800|Vieux-Moulin
88|FRA|88120|34801|Gerbamont
88|FRA|88140|34802|Vaudoncourt
88|FRA|88160|34803|Ramonchamp
88|FRA|88640|34804|Champdray
88|FRA|88430|34805|Arrentès-de-Corcieux
88|FRA|88100|34806|Neuvillers-sur-Fave
88|FRA|88170|34807|Rainville
88|FRA|88700|34808|Ortoncourt
88|FRA|88630|34809|Coussey
88|FRA|88270|34810|Maroncourt
88|FRA|88320|34811|Isches
88|FRA|88600|34812|Laveline-devant-Bruyères
88|FRA|88490|34813|La Petite-Fosse
88|FRA|88300|34814|Martigny-les-Gerbonvaux
88|FRA|88410|34815|Fignévelle
88|FRA|88600|34816|Méménil
88|FRA|88320|34817|Ainvelle
88|FRA|88100|34818|Nayemont-les-Fosses
88|FRA|88170|34819|Aroffe
88|FRA|88320|34820|Marey
88|FRA|88150|34821|Bayecourt
88|FRA|88150|34822|Mazeley
88|FRA|88260|34823|Vallois
88|FRA|88550|34824|Jarménil
88|FRA|88400|34825|Xonrupt-Longemer
88|FRA|88140|34826|Saint-Ouen-lès-Parey
88|FRA|88210|34827|Hurbache
88|FRA|88300|34828|Tranqueville-Graux
88|FRA|88210|34829|Saint-Jean-d'Ormont
88|FRA|88260|34830|Esley
88|FRA|88490|34831|Provenchères-sur-Fave
88|FRA|88170|34832|Maconcourt
88|FRA|88700|34833|Saint-Pierremont
88|FRA|88600|34834|Viménil
88|FRA|88630|34835|Soulosse-sous-Saint-Élophe
88|FRA|88170|34836|Removille
88|FRA|88490|34837|Lesseux
88|FRA|88300|34838|Rebeuville
88|FRA|88000|34839|Dogneville
88|FRA|88700|34840|Ménarmont
88|FRA|88170|34841|Gironcourt-sur-Vraine
88|FRA|88330|34842|Châtel-sur-Moselle
88|FRA|88500|34843|Estrennes
88|FRA|88500|34844|Domvallier
88|FRA|88600|34845|Herpelmont
88|FRA|88500|34846|Boulaincourt
88|FRA|88600|34847|Poulières
88|FRA|88500|34848|Puzieux
88|FRA|88600|34849|Mortagne
88|FRA|88500|34850|Poussay
88|FRA|88270|34851|Bazegney
88|FRA|88240|34852|Le Magny
88|FRA|88600|34853|Domfaing
88|FRA|88130|34854|Florémont
88|FRA|88650|34855|Anould
88|FRA|88450|34856|Regney
88|FRA|88170|34857|Vicherey
88|FRA|88490|34858|La Grande-Fosse
88|FRA|88170|34859|Longchamp-sous-Châtenois
88|FRA|88270|34860|Dompaire
88|FRA|88270|34861|Bouxières-aux-Bois
88|FRA|88700|34862|Clézentaine
88|FRA|88140|34863|Urville
88|FRA|88600|34864|Gugnécourt
88|FRA|88800|34865|Monthureux-le-Sec
88|FRA|88210|34866|Saint-Stail
88|FRA|88390|34867|Sanchey
88|FRA|88300|34868|Certilleux
88|FRA|88600|34869|Fays
88|FRA|88440|34870|Frizon
88|FRA|88130|34871|Langley
88|FRA|88300|34872|Landaville
88|FRA|88240|34873|Le Clerjus
88|FRA|88390|34874|Gigney
88|FRA|88440|34875|Nomexy
88|FRA|88490|34876|Frapelle
88|FRA|88300|34877|Pompierre
88|FRA|88130|34878|Battexey
88|FRA|88380|34879|Arches
88|FRA|88170|34880|Darney-aux-Chênes
88|FRA|88320|34881|Blevaincourt
88|FRA|88470|34882|La Bourgonce
88|FRA|88260|34883|Relanges
88|FRA|88300|34884|Attignéville
88|FRA|88170|34885|Dolaincourt
88|FRA|88270|34886|Pierrefitte
88|FRA|88700|34887|Sainte-Barbe
88|FRA|88700|34888|Saint-Maurice-sur-Mortagne
88|FRA|88110|34889|Raon-l'Étape
88|FRA|88270|34890|Gelvécourt-et-Adompt
88|FRA|88500|34891|Ahéville
88|FRA|88560|34892|Saint-Maurice-sur-Moselle
88|FRA|88500|34893|Jorxey
88|FRA|88500|34894|Chauffecourt
88|FRA|88310|34895|Cornimont
88|FRA|88630|34896|Avranville
88|FRA|88430|34897|La Houssière
88|FRA|88470|34898|La Salle
88|FRA|88130|34899|Avrainville
88|FRA|88500|34900|Avillers
88|FRA|88210|34901|Denipaire
88|FRA|88800|34902|Parey-sous-Montfort
88|FRA|88210|34903|Le Saulcy
88|FRA|88800|34904|Lignéville
88|FRA|88130|34905|Charmes
88|FRA|88700|34906|Bazien
88|FRA|88500|34907|Baudricourt
88|FRA|88170|34908|Balléville
88|FRA|88500|34909|Ménil-en-Xaintois
88|FRA|88500|34910|Repel
88|FRA|88300|34911|Bazoilles-sur-Meuse
88|FRA|88330|34912|Haillainville
88|FRA|88210|34913|La Petite-Raon
88|FRA|88130|34914|Savigny
88|FRA|88600|34915|Grandvillers
88|FRA|88320|34916|Senaide
88|FRA|88150|34917|Oncourt
88|FRA|88130|34918|Ubexy
88|FRA|88600|34919|Beauménil
88|FRA|88800|34920|They-sous-Montfort
88|FRA|88600|34921|Deycimont
88|FRA|88260|34922|Belrupt
88|FRA|88600|34923|Lépanges-sur-Vologne
88|FRA|88200|34924|Saint-Étienne-lès-Remiremont
88|FRA|88270|34925|Ableuvenettes
88|FRA|88390|34926|Fomerey
88|FRA|88260|34927|Bonvillet
88|FRA|88700|34928|Housseras
88|FRA|88410|34929|Martinvelle
88|FRA|88600|34930|Sercœur
88|FRA|88170|34931|La Neuveville-sous-Châtenois
88|FRA|88500|34932|Frenelle-la-Grande
88|FRA|88490|34933|Lusse
88|FRA|88500|34934|Mazirot
88|FRA|88630|34935|Punerot
88|FRA|88120|34936|Sapois
88|FRA|88700|34937|Romont
88|FRA|88300|34938|Aulnois
88|FRA|88330|34939|Zincourt
88|FRA|88540|34940|Bussang
88|FRA|88150|34941|Girmont
88|FRA|88400|34942|Gérardmer
88|FRA|88140|34943|Aingeville
88|FRA|88270|34944|Madecourt
88|FRA|88800|34945|Valleroy-le-Sec
88|FRA|88120|34946|Basse-sur-le-Rupt
88|FRA|88240|34947|Fontenoy-le-Château
88|FRA|88270|34948|Hennecourt
88|FRA|88350|34949|Pargny-sous-Mureau
88|FRA|88650|34950|Mandray
88|FRA|88390|34951|Chaumousey
88|FRA|88500|34952|Gircourt-lès-Viéville
88|FRA|88300|34953|Sartes
88|FRA|88270|34954|Hagécourt
88|FRA|88340|34955|Girmont-Val-d'Ajol
88|FRA|88500|34956|Juvaincourt
88|FRA|88600|34957|Girecourt-sur-Durbion
88|FRA|88320|34958|Fouchécourt
88|FRA|88170|34959|Pleuvezain
88|FRA|88210|34960|Senones
88|FRA|88300|34961|Jainvillotte
88|FRA|88350|34962|Liffol-le-Grand
88|FRA|88390|34963|Uxegney
88|FRA|88630|34964|Frebécourt
88|FRA|88320|34965|Morizécourt
88|FRA|88230|34966|Fraize
88|FRA|88140|34967|Saulxures-lès-Bulgnéville
88|FRA|88170|34968|Biécourt
88|FRA|88700|34969|Domptail
88|FRA|88240|34970|Montmotier
88|FRA|88330|34971|Domèvre-sur-Durbion
88|FRA|88600|34972|Vervezelle
88|FRA|88700|34973|Saint-Benoît-la-Chipotte
88|FRA|88580|34974|Saulcy-sur-Meurthe
88|FRA|88130|34975|Hergugney
88|FRA|88270|34976|Damas-et-Bettegney
88|FRA|88270|34977|Saint-Vallier
88|FRA|88500|34978|Mirecourt
88|FRA|88170|34979|Houécourt
88|FRA|88160|34980|Le Ménil
88|FRA|88270|34981|Valfroicourt
88|FRA|88210|34982|Belval
88|FRA|88450|34983|Varmonzey
88|FRA|88150|34984|Chavelot
88|FRA|88700|34985|Hardancourt
88|FRA|88630|34986|Sionne
88|FRA|88130|34987|Rugney
88|FRA|88210|34988|Grandrupt
88|FRA|88170|34989|Soncourt
88|FRA|88100|34990|Saint-Dié-des-Vosges
88|FRA|88650|34991|Saint-Léonard
88|FRA|88390|34992|Domèvre-sur-Avière
88|FRA|88700|34993|Saint-Genest
88|FRA|88640|34994|Laveline-du-Houx
88|FRA|88260|34995|Dommartin-lès-Vallois
88|FRA|88320|34996|Rozières-sur-Mouzon
88|FRA|88270|34997|Charmois-l'Orgueilleux
88|FRA|88220|34998|Hadol
88|FRA|88530|34999|La Forge
88|FRA|88200|35000|Vecoux
88|FRA|88500|35001|Offroicourt
88|FRA|88200|35002|Remiremont
88|FRA|88300|35003|Lemmecourt
88|FRA|88230|35004|Ban-sur-Meurthe-Clefcy
88|FRA|88210|35005|Châtas
88|FRA|88700|35006|Vomécourt
88|FRA|88520|35007|Gemaingoutte
88|FRA|88310|35008|Ventron
88|FRA|88370|35009|Plombières-les-Bains
88|FRA|88410|35010|Regnévelle
88|FRA|88600|35011|La Chapelle-devant-Bruyères
88|FRA|88110|35012|Vexaincourt
88|FRA|88640|35013|Barbey-Seroux
88|FRA|88160|35014|Le Thillot
88|FRA|88110|35015|Luvigny
88|FRA|88480|35016|Saint-Rémy
88|FRA|88600|35017|Fontenay
88|FRA|88600|35018|Dompierre
88|FRA|88120|35019|Cleurie
88|FRA|88700|35020|Jeanménil
88|FRA|88140|35021|Contrexéville
88|FRA|88700|35022|Nossoncourt
88|FRA|88490|35023|Combrimont
88|FRA|88130|35024|Rapey
88|FRA|88350|35025|Fréville
88|FRA|88270|35026|Circourt
88|FRA|88630|35027|Clérey-la-Côte
88|FRA|88700|35028|Bult
88|FRA|88600|35029|Belmont-sur-Buttant
88|FRA|88350|35030|Brechainville
88|FRA|88270|35031|Valleroy-aux-Saules
88|FRA|88500|35032|Bazoilles-et-Ménil
88|FRA|88150|35033|Igney
88|FRA|88800|35034|Belmont-sur-Vair
88|FRA|88200|35035|Dommartin-lès-Remiremont
88|FRA|88600|35036|Brouvelieures
88|FRA|88270|35037|Rancourt
88|FRA|88800|35038|La Neuveville-sous-Montfort
88|FRA|88140|35039|Auzainvilliers
88|FRA|88500|35040|Thiraucourt
88|FRA|88000|35041|Chantraine
88|FRA|88480|35042|Étival-Clairefontaine
88|FRA|88220|35043|Dounoux
88|FRA|88240|35044|Gruey-lès-Surance
88|FRA|88260|35045|Belmont-lès-Darney
88|FRA|88320|35046|Villotte
88|FRA|88320|35047|Romain-aux-Bois
88|FRA|88500|35048|Ramecourt
88|FRA|88240|35049|Hautmougey
88|FRA|88140|35050|Médonville
88|FRA|88320|35051|Gignéville
88|FRA|88240|35052|Harsault
88|FRA|88260|35053|Attigny
88|FRA|88000|35054|Longchamp
88|FRA|88430|35055|Biffontaine
88|FRA|88430|35056|Corcieux
88|FRA|88500|35057|Viviers-lès-Offroicourt
88|FRA|88500|35058|Blémerey
88|FRA|88210|35059|Le Puid
88|FRA|88600|35060|Champ-le-Duc
88|FRA|88500|35061|Dombasle-en-Xaintois
